r0,g0,b0,f0,r1,g1,b1,f1,r2,g2,b2,f2,r3,g3,b3,f3,r4,g4,b4,f4,r5,g5,b5,f5,r6,g6,b6,f6,r7,g7,b7,f7
243.71474621122985,240.44392590819854,226.08811643009727,41569.0,139.54584070796614,126.0539823008887,111.5294690265534,14401.0,184.12670627910876,175.2657780632744,163.9286976071989,14139.0,41.73140732264308,37.211956521725455,34.580854309671565,13925.0,114.95883620689847,103.134985632175,92.06235632182862,13085.0,168.7164270419103,152.2670541449984,128.4137350871832,11327.0,67.76620402496684,59.47133934766123,52.63795975015718,10488.0,91.8855247371041,80.57837532640448,70.19902604275498,6226.0
186.51327571844644,174.29784464806704,156.1316118284065,31328.0,117.41399944335319,109.05079320902576,96.59671583634571,28288.0,220.46171521493184,207.92014281671945,188.13447398191752,19249.0,56.220635775873916,50.81478987067885,43.46376616379888,13602.0,163.13290626610544,153.8187173256747,138.9270304101306,13286.0,206.66427843588548,193.80572538528557,173.9928034645372,7424.0,142.03985834839372,133.13886377336559,119.03887884267333,7317.0,82.82766160995186,76.33292332923261,67.94642613092371,7186.0
156.56771588320942,151.28853454820404,141.99150962930534,28974.0,53.12927721007986,48.54448298489315,42.55367019778778,17816.0,75.25838499443296,70.28350023842324,63.92997933554144,16285.0,178.33497627995814,169.0795391534606,155.9586593555381,14909.0,98.2439138890833,92.96123667090548,86.07061900609061,14428.0,140.3997752808983,135.48960674157607,127.31095505618056,12581.0,214.21802465182174,196.02665279332695,173.5890827597073,12440.0,119.47538259122993,114.39103940170814,107.08517415691514,10667.0
51.85768822906755,43.531495227997695,30.686956521736832,33853.0,117.69685792350792,104.6094262295101,83.97978142076275,26757.0,200.26496811526775,183.12647614549078,155.22499409541578,20528.0,237.5325933648249,222.1642852762637,193.65996197951566,16242.0,151.8075074387814,137.7082856488917,115.43545433737486,8733.0,224.7399595384513,203.93039112842996,171.42761876217367,7429.0,182.35730654834455,166.39548490906512,140.49222292651956,7323.0,80.41335667161569,71.37296351151402,57.7911673623243,4715.0
40.91814116276211,39.892864087124025,31.12969084193128,31601.0,231.4255893094315,225.51614375830684,201.70144422313217,29629.0,79.50032938078306,78.41556873080366,66.69707949057828,24096.0,193.4371240423084,192.69844234788695,179.13072247198397,9788.0,140.73179041353742,139.54687500000185,127.22720864661459,9462.0,208.2336562152133,206.85257686727596,192.27645212463074,9031.0,109.15432164554468,108.09975487585342,95.8675263774973,8512.0,171.30317249821354,170.14485361623875,157.48576966234856,5141.0
182.3212311652894,170.83171802830861,151.08294843643213,28690.0,109.14221541602686,98.47003573250709,80.95640632975531,26414.0,167.62356221679946,156.32161031718385,136.85228302544442,18150.0,149.2296969696954,138.11691460054556,119.53415977961401,15989.0,207.012008255674,188.05678904245673,159.6785289886745,15670.0,130.24956926807306,119.2704358368868,101.08295577818441,9796.0,230.0537484510516,209.69903965302765,179.05188971499038,6456.0,81.33793884484545,71.06659116647009,54.73748584371121,4415.0
205.24402385760368,194.37401963085708,172.41703846333962,33474.0,87.38142041851401,81.52346227012549,70.11350665820237,21293.0,145.978589826141,139.03654217642747,125.02744687701791,12670.0,174.12900158478598,166.80950871632314,151.5268621236127,12620.0,223.43684650773514,211.69722769914043,187.3774272569646,12571.0,237.95616669795172,228.71926037168367,208.88408109629526,12441.0,55.76073442243536,49.57264710133656,38.14370391787597,10654.0,117.25897800980647,110.8116595475322,97.96226862837554,6917.0
148.34340517686155,139.79973187583968,123.34722078993778,37819.0,218.123955358054,205.89910610388435,183.6611393208695,32322.0,36.79203623323579,29.364408378941363,16.166257784493126,14934.0,72.87590396295802,65.8650564072915,52.610500433906054,11712.0,202.72476326050284,188.77016153989175,165.98096800147886,9705.0,114.30202628696908,106.18332420591646,90.24014238772736,7296.0,179.30809906291825,168.38768406961262,149.3224230254354,6913.0,232.8869453924895,223.2029010238927,204.79189419795216,5299.0
219.34896843153325,203.71491424306276,177.26164553819677,40230.0,157.37746062992147,148.81508366141696,131.8598671259842,25163.0,56.0660882878402,49.56621587136634,36.96963511099922,12363.0,202.57623683688104,184.8106099741536,157.96737532286275,11779.0,87.99019394203285,80.79984746131133,66.50969710175883,10195.0,237.1742295559365,227.00719889992234,206.82997654290386,9437.0,120.55552016984026,113.24968152866552,98.60424628449553,9141.0,25.94901267316385,19.415266725579727,8.649670891063366,8112.0
248.10633870852132,248.6847984940257,240.51868915807592,40354.0,64.4890965732016,82.99631832341281,99.66864910789815,16121.0,102.98031994476243,117.46921394866456,129.27701691793908,14911.0,213.42391130962937,216.7628010846986,213.0429095549501,14153.0,153.88986341725357,167.30376272094566,178.99665238350516,12508.0,179.05522425145978,189.25127345011776,196.11473474965655,11779.0,41.033610592440766,59.718893226973876,66.63189611271076,8692.0,127.42526942711604,143.3196256381114,158.94100964265172,7062.0
249.88233073674394,243.46381387051719,209.23602484474233,33921.0,160.44439445068298,155.36520434944725,133.79917510310233,29191.0,65.26946879833937,60.93579164516882,43.177411036606514,14123.0,133.47158192559024,129.01655987352143,109.50328701006885,13328.0,215.19777887812504,206.89743226992763,176.87352337836523,12884.0,236.82707940620242,225.72331526863394,190.240250942519,12001.0,104.32419802979109,100.18767365497021,82.00770396564722,7919.0,186.93463747865542,181.0310510790232,156.47127775190205,3893.0
229.5623514156026,216.8479576399431,193.70520855846001,27324.0,81.41221657786792,75.97930863586092,66.06703010779059,22574.0,147.0172009954655,140.3465817596221,125.95374030156698,22153.0,48.69836929986468,44.32614002540852,36.68098818476912,16502.0,166.2302171263501,159.64596217216354,145.1435020087555,10240.0,218.43137342109736,200.22264721581928,172.2184664650589,9156.0,202.9122711288912,183.05050321328568,155.89984236691703,9139.0,118.85797133165838,112.12003501476813,98.63891016522297,8072.0
241.26210242590787,230.61603773582033,195.1000539083571,37100.0,158.95629349285392,152.3751678671751,128.21499206446347,26649.0,58.01265670205302,52.700819672106064,33.81677917066986,20797.0,227.56068343973672,214.90841156590315,177.7891475779124,9093.0,251.25354618456925,245.76275424337734,214.43991921910595,8376.0,89.98639293389571,84.23728813557486,63.002267844339286,8287.0,124.35873817035143,118.24832807570866,95.44088328074714,8192.0,192.54432604635744,185.28122596946085,158.7366802153132,7926.0
49.809212828014324,49.78600583088274,42.71241982508727,46512.0,213.5170294236201,211.07879887142428,194.25100765820105,26418.0,142.51281147155024,142.2167371885175,131.12929007992128,9926.0,81.00194237619587,80.5792597388381,70.92759253266719,9309.0,239.91344006663655,236.811929904223,214.56292343213795,8981.0,251.058737530137,251.2635018919608,235.7421095631372,8592.0,111.79513274337457,111.44369469024811,100.56526548673826,8532.0,176.27266864439562,176.0029665935781,164.07919515026285,7730.0
131.27017543861245,129.50877192981199,116.26645074226036,36422.0,201.93282127708122,199.6346440444793,180.9403874813705,18954.0,234.9042609995841,229.31573045705866,204.31444895345675,18728.0,150.25691511824974,148.35752744931452,133.93750000001583,18385.0,110.01058364160282,108.26777640771677,94.78483353885836,11488.0,249.38987425179403,246.0805007962066,221.26047443855066,9875.0,173.36845765953828,171.2059641801438,153.95748565466818,8723.0,73.91275797372734,72.90924015008783,63.7103658536695,4265.0
126.52286923231321,121.4088253072816,107.40741487004527,29480.0,171.87956150676882,165.876618599173,150.92363154796993,23671.0,202.39880021967326,190.52718516328318,167.94144734062303,22857.0,49.11132606401037,45.22370735138563,37.27682026028556,16551.0,149.8296381320548,144.2409835075302,129.65873255603813,13594.0,217.2320325754933,207.69558873429435,187.11245334237097,9926.0,230.53881138758382,222.98412559582306,203.98696811998343,5686.0,92.63909774435578,88.04382384533311,76.11020408163603,4655.0
250.62305725453265,250.75070189515293,235.9246214779958,40107.0,79.55107125062862,79.75074738414465,71.3284753363028,27681.0,208.25234305924317,207.09849690538962,192.98868258178837,11290.0,145.27461187215158,145.54091324201661,136.10146118721764,11235.0,175.88998401705268,175.95808914934702,165.31584088084082,10942.0,46.62453388195473,46.841198405549164,39.24250996526024,8940.0,239.13052692071972,235.36158902337613,213.08315074887304,8028.0,113.83210290828308,114.05760626397849,104.82852348992328,7777.0
228.1687053571561,218.1488839285303,206.42214285711822,26960.0,165.30402010050514,149.23913043478163,118.89556478042402,22400.0,209.60447936207777,195.85383442777226,177.44406660411443,17037.0,134.47279897923983,118.7937594246623,100.29033754784527,16023.0,66.00972265502321,50.66319725770495,48.18311000310186,13105.0,107.83927478580574,86.07473990208803,73.93642900857313,10140.0,190.5377646479604,174.7841457410185,141.35972427375148,9175.0,87.00648700745677,67.06060718386578,60.92104385215063,8640.0
196.2105054845679,188.99061404500435,175.7450525839672,31423.0,123.90777855640697,119.92067274001046,111.71016117729769,28476.0,225.60598398649807,218.88758954910958,205.16779042000567,17685.0,212.6487604620662,205.53712248989189,191.22461254495397,13741.0,85.9439854362014,82.59599495868535,76.96078980535218,13377.0,171.2081339712948,166.81676136363532,156.45761064593455,7862.0,149.11360163015195,144.80489047376108,134.8593988792691,7141.0,59.6013736962457,56.194734164330725,51.431823963370945,7135.0
53.60367332794149,45.28832158945529,33.81864387202138,26903.0,170.2640710331819,159.41984619385036,140.94308429617982,22682.0,188.7360218367474,174.63520295851188,152.99621378886332,14970.0,104.15400764790736,94.62360350904173,81.16660418385855,13876.0,150.88340265664758,140.55896954246614,124.28250368978809,13345.0,79.28692394154655,70.48535031845753,58.80876732859798,13334.0,215.48979915852593,193.14566960386492,164.22283083274755,12653.0,127.41650534165034,117.4651179465159,102.91338639134183,8657.0
82.68006577744737,78.13822400875803,68.34843778548885,24875.0,175.49014956577153,166.8833628176153,146.0342553875807,20896.0,45.404836726323055,44.448148654174915,41.07514687798515,19641.0,194.83092501990757,192.29411764705145,179.20059164864824,16544.0,150.35492836264302,146.54568977909688,134.64943217211825,15783.0,130.70905293188216,123.81578277038703,110.52289979112265,10921.0,230.58467971870158,224.43192042068932,208.95906988531573,8765.0,107.03768221132924,102.2527067077848,91.64930744571119,7315.0
239.78021268517352,236.9584884162624,216.76957842764375,31919.0,101.25676578684285,101.44169729368177,92.85783494821673,26858.0,200.32215425718803,199.83568867327477,185.52520565281455,26330.0,135.6469634433941,135.6263266509351,124.95710495283623,14223.0,62.56349931478678,63.09582000913454,58.5349474645885,8786.0,251.3273512547786,251.48291011988516,236.16747337851064,8051.0,169.3264473033132,169.24554675903187,157.39930727362366,6814.0,220.2794887057843,220.0054826278925,204.87675052477317,5959.0
95.96780072905202,92.62386931280713,82.3553395436717,21444.0,172.443811774814,167.6557799742114,152.41050709067204,20357.0,49.12934509553702,46.161885844514146,38.61021206986847,17118.0,214.29527926513538,200.685955690936,168.45920322247534,15465.0,229.7902443574147,219.9523409812042,192.38789404961398,14990.0,144.7216394425302,141.09980518507467,128.2262101004035,14804.0,70.78673568426062,67.60459398252488,58.99126496279173,13345.0,119.96893126208491,116.61430762050385,105.20281352089931,9317.0
199.7138719460229,196.5686441544366,179.82723958155947,31613.0,44.110883377747015,41.88050830088005,30.312359089978315,29344.0,184.79886766195114,182.147646761128,166.13626012145835,23057.0,80.3237872589108,77.70414962011229,63.529865575687595,11302.0,222.58982256733935,214.9472474079369,190.43824562925772,9507.0,137.8342958685054,134.93525099955633,120.2180142159049,9004.0,108.5914159478292,105.92772985482578,91.38565116768444,8597.0,166.1030791010433,163.2199610688378,148.08715271633397,4836.0
188.54615384615363,172.42536630036588,153.63543956044018,39479.0,168.11533957845745,143.4187353630021,129.40480093676877,30121.0,108.74178356711421,92.66843687375417,84.00430861721163,10917.0,228.97357017963125,227.35714466716388,214.70709271976426,9960.0,77.31711939352911,70.94251421352551,65.88987155187813,9518.0,146.8740462117179,114.28586781300977,102.13025255237858,9289.0,208.17574614445886,199.71951625429742,183.04992788194892,9030.0,239.13784402905196,238.62746920753693,227.83709040204687,8526.0
129.9938957725886,122.604318513127,99.80165816326434,29037.0,180.2135147989567,172.4317491676723,147.02411005012166,27136.0,72.47142857142515,66.38865546218351,47.783193277310005,18098.0,148.34424471774943,140.8865972879252,117.43670766319677,15855.0,165.04667476800807,157.4318935041996,133.36527839151498,15695.0,192.88980223559017,184.5403955288059,157.64106620808963,10976.0,107.27986881148874,99.92800249883484,77.83851319693797,6401.0,208.2529442215537,197.73793192701675,167.80283421767732,2382.0
55.3584617732248,54.4509385014365,44.20921715243968,34510.0,151.70490633362863,148.6584299732457,131.24727921499283,24224.0,210.11612449671443,203.31437336231144,178.3098357512664,15650.0,247.68748709905478,242.91289270528307,214.91256244063078,11979.0,180.18650594341162,176.55608571906748,157.431943746862,11201.0,90.48052865212946,88.75292574655317,76.25332929780764,11148.0,234.44840775407286,225.8301411144305,195.16890266869305,9917.0,121.7623229969451,119.30776124752774,104.0664993726449,6531.0
132.25052129877304,125.64641048555563,105.60798331843563,38564.0,189.38101019912386,181.52930225028507,157.98478225675836,30685.0,239.0883194589013,231.00708896981394,205.14112903226822,15376.0,59.495830285316174,53.38405267005845,37.243891733741435,12293.0,227.42780831866568,216.89485011925422,186.42635618714039,9390.0,96.66205083260239,90.15039439088486,71.31200701138981,6850.0,163.71370493205853,156.60982133305097,134.90028886273376,6727.0,216.8460485579269,204.2139155939414,171.8349682255146,5695.0
209.86141168039796,195.3261913292754,175.3473307058397,24337.0,64.68419958420162,60.695509355509934,53.94070686070139,24050.0,126.49388446340163,110.30307972150784,86.08386125572046,15959.0,141.68858407079736,126.79061946903022,104.71592920353896,14653.0,47.436413691110545,43.605251263487574,36.49903439210543,14192.0,225.535517264879,212.75754273648232,194.4061840223647,13980.0,171.68507128878218,162.29605814928362,147.97022644673848,11254.0,88.61357536374109,83.30053679897837,74.49738663652606,7155.0
160.23646860716872,156.56591291797113,140.91688717825215,33637.0,231.0762646377272,223.61811210846187,197.1562444272942,30193.0,97.80045650075768,94.66701782107857,81.4361337898521,11429.0,197.00114850120173,192.20868266911518,173.44722636958625,11395.0,42.48217528435828,40.12797476824903,29.339673133921707,10463.0,127.46075015370965,124.22719819634506,110.09715105555289,9778.0,244.18534097310288,239.19590633595334,215.9435299572982,8708.0,69.12268113407718,66.2345992299673,53.982236611851306,8297.0
206.1245596090471,184.75821116035542,135.90908057734265,38800.0,52.81085814359781,42.41885580852684,16.097781669590816,20796.0,122.73141343360521,112.12963595965802,80.78123397709899,17557.0,174.92293744333867,161.23398307645698,123.82577818071937,13236.0,227.79326092006207,206.09004360275347,154.69509017258423,12648.0,95.69189189189214,85.46094594594247,55.06824324324606,11660.0,149.00197425569428,136.98120508568655,102.80739161336695,7454.0,235.9334487401507,218.55779957682654,173.50182727445784,3429.0
163.4971395513265,155.54361380729,144.41010477598314,25919.0,211.61529260210875,196.14496687523422,174.99332903939978,21786.0,63.73702422143971,58.93459091416496,52.60118316778005,21736.0,113.01977838675586,106.2636721077031,96.77111878946857,17723.0,135.46575651585727,128.4728647184894,117.7453458196977,15557.0,86.03695423461889,80.42872172539454,73.11388742767951,8970.0,148.84424553416562,141.487750299009,130.80311740422104,8342.0,199.01478013401345,182.2464426696055,160.0441567979587,7647.0
203.77358767424965,194.46045487895225,169.75399853264096,38722.0,93.12102647093687,87.53982198590695,71.7802566177345,27279.0,121.00755395682923,115.29580335732217,98.76666666666083,14065.0,149.56706900478653,143.65087679344578,126.29571851514687,9893.0,226.2392017106227,218.28004276551138,196.62216678545963,9049.0,214.9919481793058,205.99674830319228,181.28764613282013,8751.0,177.25149155627483,170.54626352512952,151.15542521994135,8642.0,65.14902090941008,60.421064277031775,47.26252904083543,8339.0
66.33433702549266,65.28476180234478,55.685234971474785,36949.0,128.95704057278445,127.38116547335126,114.42840095464634,25791.0,225.6138971182289,221.08612981415948,200.3531376245652,18551.0,239.2707188303993,235.53212400161183,214.3612291863775,10043.0,249.87503392657538,248.24547322708756,230.2737776743508,9960.0,98.16154618472855,96.748995983948,84.92108433732751,9299.0,160.07104426510352,158.42748838346859,144.7708486182466,8125.0,192.28512909632474,190.42899702085353,175.81628599801408,8122.0
126.59239769070787,123.41710519595145,108.9912123844073,30746.0,193.40942768173934,188.00010737678303,166.56007731128517,20761.0,235.94120196474887,228.45844168354128,201.45598574592765,19585.0,222.19756898175694,212.56267672009602,183.43192823945688,17905.0,143.85296916101794,140.38137348185035,124.50959870152825,11433.0,77.3025398965993,74.2726455383325,63.7349966284648,10948.0,108.49138458847733,105.08676637804496,90.3860753957893,9333.0,166.41328480436948,162.0908098271141,143.22829845313908,4449.0
185.8852795619716,149.76561019269718,161.68500579131143,31957.0,87.44104410439076,46.60066006601379,56.75901590157511,19317.0,104.01827973691974,61.65076899176961,73.78665009579251,18994.0,224.39919073530476,191.43581693873637,201.71850146505957,16680.0,249.6837475258451,232.67209148890134,235.46866065538654,14333.0,160.31167580382197,123.17869313972437,134.04971106830575,13498.0,203.7081481944864,168.25824519682334,181.37289567556027,10872.0,132.15266685027328,94.16616175525823,104.90893234187942,4549.0
76.97882171737342,72.58606083943204,68.85290720062144,39338.0,229.46259601954864,221.33942912010139,210.40904329608304,22912.0,162.3300106799695,157.15456271508842,150.55933309600647,16854.0,202.24806850373278,194.57932011331633,185.53277105330528,16276.0,216.39081803853156,209.9223397223912,200.01644720116786,15523.0,142.23634232122868,137.49249706917152,131.5147713950795,8530.0,179.686973627588,174.18307001905575,167.23108133029663,5194.0,112.41750647854862,107.68471062481655,102.52001151741473,3473.0
58.94472289846685,51.07904911927987,42.295002148074104,38591.0,114.30300601202319,106.14208416833935,96.7860721442888,20769.0,196.96831816649728,183.85632432953705,167.94361789205087,17312.0,227.99225970425053,217.32000924212988,203.08439232902055,13122.0,167.2604785855807,158.1489102270982,147.16239902453916,12392.0,85.18344319070408,77.34889956428478,68.62920344095653,9916.0,140.7929309231754,132.59231762428158,123.02420916720487,9015.0,213.73423855306189,201.2760229068703,184.5037962218964,6983.0
